"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"ADQUINAC";"PAISNAC";"PAISNAC2";"P1";"P2_1";"P2_2";"P2_3";"P2_4";"P2_5";"P2_6";"P2_7";"P2_8";"P3";"P4";"PAREJA";"P4A";"P4B";"P4C";"P4D";"P5";"P6_1";"P6_2";"P6_3";"P6_4";"P6_5";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_96";"P7_97";"P7_99";"P8";"P9";"P10";"P11";"P12";"PPERHOG";"HIJOS";"NUMHIJOS";"ESCIDEOL";"PROBVOTO";"INTENCIONG";"SIMPATIA";"PARTICIPACIONG";"RECUVOTOG";"RECUERDO";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"RELIGION";"PRACTICARELIG6";"SITLAB";"RELALAB";"CNO11";"CNO11R";"INGRESHOG";"INGRESOSHOG2";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"PESOCCAA";"P12R";"INTENCIONGR";"VOTOSIMG";"RECUVOTOGR";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4"
3501;7078;183;8;9;0;3;1;0;2;1;46;1;1;1;0;3;1;1;2;1;2;1;1;1;10;1;3;2003;2;1;1;2;2;1;4;4;1;1;1;1;1;1;1;1;1;2;2;15;5;4;1;1;4;1;2;5;7;8996;9997;2;0;9997;3;7;5;4;0;1;1;3;3;9;7;4;3;1;0,74576;1,2349;1;8996;8996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;"";"";23;1;25;4;13;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
3501;7089;184;13;28;79;1;7;0;2;2;59;1;1;1;0;4;1;1;2;1;2;1;1;1;3;2;4;0;0;0;0;4;1;1;5;5;1;1;1;1;1;1;1;1;2;2;2;1;1;4;2;1;1;2;0;2;10;9998;9998;1;8995;8995;3;11;6;6;0;4;0;0;16;6;0;5;4;2;0,45758;0,83487;1;9998;9998;8995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";23;1;25;4;10;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;7213;186;9;8;19;1;7;0;2;1;31;1;1;1;0;2;1;2;2;1;2;1;1;1;4;1;3;2022;1;1;4;1;1;1;1;5;1;1;1;1;1;1;1;1;1;2;2;9998;2;3;1;2;2;2;0;1;10;904;0;1;8995;8995;3;13;6;6;0;1;1;3;3;6;6;5;4;1;0,43588;0,838;2;8995;8995;8995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;11;0;"";"";24;1;25;5;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7321;187;4;7;0;3;3;0;2;1;39;1;1;1;0;2;1;2;2;1;2;1;1;1;5;2;4;0;0;0;0;1;2;1;2;4;1;1;1;1;1;1;1;1;1;2;2;100;5;4;4;1;5;2;0;5;1;9997;9997;1;9998;9998;3;5;5;4;0;1;2;1;1;98;98;6;5;2;1,2764;1,11982;1;9997;9997;9998;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;9;0;0;0;0;10;0;"";"";24;1;25;5;17;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7341;188;14;30;30;1;6;0;2;2;66;1;1;1;0;2;1;2;1;1;2;1;1;1;1;1;2;1977;1;1;1;1;2;2;5;5;2;1;1;1;1;2;1;1;2;2;2;1;1;4;2;1;3;1;3;5;10;9998;1;1;1;1;3;11;6;2;3;7;0;0;14;7;1;3;2;1;0,29526;0,91726;1;9998;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";24;1;25;5;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7359;189;4;7;0;3;3;0;2;1;51;1;1;1;0;2;2;2;2;1;2;1;1;1;2;1;3;1992;2;1;1;2;2;2;4;4;4;1;1;1;1;2;1;1;2;2;2;2;5;4;2;1;6;1;4;5;10;1;0;1;1;1;3;4;3;2;1;1;1;8;8;8;6;4;3;2;2,30273;0,88824;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;24;0;"";"";23;1;25;4;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7364;190;7;45;0;3;2;0;2;1;54;1;1;1;0;2;1;2;1;1;2;1;1;1;1;2;4;0;0;0;0;2;2;1;4;4;1;1;2;2;2;2;2;2;2;2;2;9999;5;4;2;1;1;2;0;4;9;1;0;1;9999;9999;3;9;6;4;0;1;1;2;2;6;0;4;3;2;0,55501;0,85487;1;1;1;9999;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;24;1;0;0;0;25;0;"";"";23;1;25;4;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7369;191;3;33;24;3;5;0;2;2;32;1;1;1;0;3;1;1;1;1;2;1;1;1;3;1;3;2022;1;1;4;2;1;2;5;2;4;1;1;1;1;1;1;1;2;2;2;4;1;4;2;1;2;2;0;3;10;21;0;1;21;21;3;6;4;2;1;1;1;5;5;7;6;12;5;1;1,26587;0,99341;1;21;21;21;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;30;0;0;0;0;25;0;"";"";23;1;25;4;14;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;7380;192;1;41;91;1;6;0;2;1;54;1;1;1;0;2;1;1;1;1;2;1;1;1;5;1;3;2007;2;1;2;2;2;4;2;2;1;1;1;1;1;1;1;1;2;2;2;10;5;3;2;1;3;1;3;4;10;9998;21;1;21;21;3;11;6;5;0;1;1;1;1;9;8;3;2;1;0,48362;0,82614;1;9998;21;21;0;0;0;0;0;0;67;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;11;0;0;2;0;0;0;0;3;1;0;258;0;1;0;0;226;1;"";"";23;1;25;4;12;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7489;193;9;8;19;1;7;0;2;1;41;1;1;1;0;4;2;2;2;2;2;1;1;1;3;2;4;0;0;0;0;3;1;2;4;2;2;1;1;1;1;1;1;1;2;2;2;10;5;4;2;1;1;2;0;1;10;21;0;1;21;21;3;14;6;2;2;1;1;2;2;6;0;3;2;1;0,46983;0,85116;1;21;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;4;0;"";"";23;1;25;4;13;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;7511;194;1;41;91;1;6;0;1;2;84;1;1;1;0;1;1;1;1;1;1;1;1;1;1;2;4;0;0;0;0;3;2;5;2;9;4;2;2;2;2;2;2;2;2;2;1;1;1;9;7;1;1;1;4;99;10;9998;9997;1;9999;9999;3;9;6;1;6;2;0;0;12;4;0;3;2;2;0,41947;1,85252;1;9998;9997;9999;0;0;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;25;0;0;0;0;17;0;"";"";23;1;25;4;20;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
3501;7512;195;12;36;0;3;3;0;2;2;42;1;1;1;0;2;2;1;2;2;2;1;1;1;2;1;3;2007;1;1;1;2;1;2;4;5;1;1;1;1;1;1;1;1;1;2;2;8;2;4;1;3;4;1;2;5;3;9998;2;2;0;9997;3;7;5;9;0;1;3;2;2;9;7;3;2;1;0,76531;0,71199;3;9998;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;2;0;23;0;"";"";23;1;25;4;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7515;196;7;45;0;3;3;0;2;2;40;1;1;1;0;3;1;2;2;1;2;1;1;1;1;1;2;2012;1;1;1;2;1;1;4;4;1;1;1;1;1;1;1;1;1;2;2;7;1;4;2;1;3;1;1;2;10;21;0;1;1;1;3;11;6;2;3;1;1;2;2;9;7;3;2;2;0,66485;0,91374;1;21;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;5;0;"";"";23;1;25;4;17;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7561;197;13;28;123;3;5;0;2;2;46;1;1;1;0;3;1;2;1;1;2;1;1;1;5;2;4;0;0;0;0;3;1;4;4;2;2;1;1;1;1;1;1;1;2;2;2;10;1;4;2;1;2;1;1;3;10;21;0;1;21;21;3;13;6;4;0;1;1;2;2;7;7;3;2;1;0,54557;1,05882;1;21;21;21;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;10;0;"";"";23;1;25;4;14;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;7568;198;9;8;0;3;3;0;2;2;29;1;1;1;0;2;1;2;1;1;2;1;1;1;1;1;2;2013;1;1;4;2;1;2;5;5;1;1;1;1;1;2;1;1;2;2;2;3;1;4;2;1;2;2;0;3;10;901;0;1;901;901;3;6;4;5;0;1;1;4;4;8;6;3;2;1;1,43321;1,00772;1;901;901;901;0;0;0;0;0;0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;70;1;0;0;0;58;0;"";"";23;1;25;4;14;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
3501;7593;199;17;26;0;3;3;0;2;1;60;1;1;1;0;2;2;2;2;2;2;1;1;1;20;1;3;1985;2;1;1;2;2;1;2;4;2;1;1;1;1;2;1;1;2;2;2;20;4;4;2;1;4;1;2;4;10;9999;1;1;1;1;3;12;6;2;2;2;0;0;12;10;5;3;2;1;0,52228;0,67823;1;9999;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;"";"";23;1;25;4;17;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;7685;200;7;45;0;3;2;0;2;2;49;1;1;1;0;3;1;1;1;1;1;1;1;1;3;2;4;0;0;0;0;2;1;1;5;5;4;1;1;1;1;1;1;1;2;2;2;10;1;4;1;1;2;1;2;8;10;2;0;1;2;2;3;7;5;5;0;1;1;5;5;9;9;98;8;1;0,57553;0,96179;1;2;2;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;"";"";23;1;25;4;14;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;7710;201;9;8;101;3;5;0;1;2;80;1;1;1;0;2;2;1;1;2;2;2;1;2;1;2;4;0;0;0;0;3;2;2;2;2;5;1;2;2;2;2;1;2;2;2;2;1;1;4;2;99;1;1;1;1;10;9998;9998;1;9998;9998;3;4;3;1;3;3;0;0;15;98;0;98;8;1;0,88427;1,2922;99;9998;9998;9998;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;"";"";23;1;25;4;15;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;7727;202;13;28;79;1;7;0;2;1;45;1;1;1;0;2;2;2;2;1;2;1;1;1;2;1;3;2001;2;1;1;2;4;1;2;4;2;2;1;1;1;2;1;2;2;2;2;10;5;4;2;1;3;1;1;6;10;8996;2;1;1;1;3;9;6;5;0;1;2;1;1;10;9;3;2;1;0,49791;0,86117;1;8996;8996;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;25;1;"";"";23;1;25;4;23;3;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7783;203;15;31;201;1;5;0;2;1;19;1;1;1;0;2;1;1;1;1;2;1;1;1;0;0;1;0;0;0;0;3;2;5;2;4;5;2;1;2;2;2;2;2;2;2;2;0;0;4;1;1;5;2;0;7;10;3;0;1;3;3;3;6;4;3;6;6;0;0;13;8;1;3;2;2;1,01092;0,87302;1;3;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;7;0;"";"";23;1;25;4;16;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
3501;7825;204;16;20;69;2;5;0;1;2;67;1;1;1;0;2;2;2;2;2;2;1;1;1;1;2;4;0;0;0;0;2;2;2;1;2;1;1;2;2;1;2;1;2;2;2;2;1;1;4;2;1;1;1;2;1;10;1;0;2;0;9997;3;2;2;2;1;2;0;0;12;6;0;3;2;1;2,94765;0,8301;1;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;7;0;"";"";23;1;25;4;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7833;205;10;46;0;3;3;0;2;1;66;1;1;1;0;1;1;1;2;1;2;1;1;1;4;1;3;2015;2;1;2;2;1;2;4;2;4;2;2;2;2;2;2;2;1;2;2;7;5;3;2;1;2;1;1;7;10;2;0;1;2;2;3;5;5;2;2;2;0;0;12;5;5;3;2;1;0,82764;0,95988;1;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8;0;0;0;0;5;0;"";"";23;1;25;4;15;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;7846;206;3;33;44;1;5;0;2;2;41;1;1;1;0;3;2;2;1;1;2;1;1;1;3;1;3;2011;1;1;3;1;1;1;2;1;2;1;1;1;1;2;1;1;2;2;2;12;1;3;2;1;3;1;1;5;10;1;0;1;1;1;3;8;6;2;1;1;1;7;7;8;6;5;4;1;0,65484;0,90124;1;1;1;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;25;0;"";"";23;1;25;4;12;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;7859;207;9;8;279;3;5;0;1;1;45;1;1;1;0;9;2;2;2;1;2;1;1;1;3;1;3;2003;2;1;1;9;1;1;1;5;1;1;1;1;1;2;1;1;2;2;2;7;5;4;2;1;3;1;1;4;3;9977;9997;2;0;9997;3;7;5;1;4;1;1;3;3;9;6;4;3;2;0,49075;0,81016;1;9977;9977;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;23;0;0;1;0;17;0;"";"";23;1;25;4;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7883;208;10;46;0;3;3;0;2;1;45;1;1;1;0;2;2;1;2;2;2;1;1;1;2;1;3;2006;2;1;4;2;1;1;2;5;2;1;1;1;1;1;1;1;2;2;2;10;5;4;2;3;2;2;0;6;0;9997;9997;2;0;9997;3;7;5;6;0;1;3;3;3;8;7;3;2;2;0,51905;0,88428;3;9997;9997;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;12;0;"";"";23;1;25;4;12;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7886;209;13;28;79;1;7;0;2;2;32;1;1;1;0;3;1;1;1;1;2;1;1;1;2;1;3;2021;1;2;0;2;1;1;2;5;1;1;1;1;1;2;1;1;1;2;2;6;2;3;2;1;3;2;0;1;10;21;0;1;1;1;3;13;6;6;0;1;1;3;3;10;7;4;3;2;0,61309;0,85151;1;21;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";23;1;25;4;14;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;7894;210;1;41;91;1;6;0;2;1;25;3;0;2;343;3;2;2;1;1;1;1;2;1;5;2;4;0;0;0;0;3;1;4;2;4;4;1;1;1;2;1;2;1;2;2;2;2;1;1;2;2;4;2;0;2;97;0;0;0;0;0;3;4;3;2;3;8;0;0;15;99;99;99;9;2;2,87942;0,83627;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;0;13;0;"";"";23;1;25;4;21;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7897;211;9;8;0;3;2;0;2;2;49;3;0;2;110;1;1;2;1;9;2;1;1;1;999;1;5;2003;1;1;1;1;2;2;2;2;9;1;1;1;1;2;1;1;2;2;2;2;1;4;2;1;4;1;2;5;97;0;0;0;0;0;3;13;6;1;3;1;1;1;1;99;99;2;1;3;0,6418;1,03812;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";23;1;25;4;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7914;212;2;22;0;3;1;0;2;1;41;1;1;1;0;2;2;1;2;2;2;2;1;1;4;1;3;2019;2;1;4;2;4;1;4;5;1;1;1;1;1;1;1;1;1;2;2;11;5;3;5;1;3;1;1;2;9;8;0;1;9998;9998;3;11;6;6;0;1;2;7;7;8;7;5;4;2;0,74256;1,27625;1;8;8;9998;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;34;0;"";"";23;1;25;4;17;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7917;213;2;50;0;3;2;0;2;1;35;1;1;1;0;1;1;2;1;1;2;1;1;1;3;1;3;2019;2;1;3;1;4;2;4;1;4;1;1;1;1;2;1;2;2;2;2;50;5;4;2;1;2;2;0;5;0;9997;9997;1;3;3;3;4;3;4;0;1;1;10;10;9;6;12;5;1;4,16705;0,90507;1;9997;9997;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;0;0;0;0;4;0;"";"";24;1;25;5;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7934;214;13;28;79;1;7;0;1;1;43;1;1;1;0;2;1;2;2;2;2;1;1;1;5;2;4;0;0;0;0;3;1;1;4;4;1;1;1;1;1;1;1;1;1;2;2;30;5;4;4;1;2;2;0;6;10;9977;9997;1;3;3;3;7;5;2;3;1;1;4;4;8;6;4;3;1;0,50369;0,90587;1;9977;9977;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;10;0;"";"";23;1;25;4;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;7951;215;1;21;0;3;2;0;2;1;46;1;1;1;0;2;1;2;1;1;2;1;1;1;6;1;3;2005;2;1;1;1;2;1;1;2;2;1;1;1;1;2;1;1;1;2;2;10;5;4;4;1;4;1;2;7;10;2;0;1;2;2;3;12;6;2;1;1;1;2;2;10;8;2;1;2;0,61179;1,06193;1;2;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;5;0;"";"";23;1;25;4;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;8038;216;7;13;34;2;4;0;1;1;54;1;1;1;0;3;1;1;1;1;2;1;1;1;0;0;1;0;0;0;0;4;2;4;5;5;2;2;2;2;2;2;2;2;2;1;2;97;0;0;0;1;1;2;0;4;10;8996;9999;1;8996;8996;3;14;6;1;6;1;1;2;2;4;0;12;5;2;0,44303;0,8621;1;8996;8996;8996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;10;0;"";"";23;1;25;4;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;8107;217;5;35;0;3;4;0;2;1;54;1;1;1;0;2;1;2;1;1;2;1;1;1;1;1;2;1993;2;1;1;1;1;5;5;5;4;1;1;1;1;2;1;1;1;2;2;1;5;4;2;1;4;1;3;5;7;2;0;2;0;9997;3;5;5;2;1;8;0;0;15;6;6;4;3;1;0,81733;0,9083;1;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;19;0;"";"";24;1;25;5;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;8109;218;1;18;0;3;3;0;2;2;53;1;1;1;0;2;1;2;1;1;2;1;1;1;1;1;2;1989;1;1;1;2;2;2;4;4;1;1;1;1;1;2;1;2;2;2;2;1;1;4;1;1;2;1;2;1;10;21;0;1;21;21;3;7;5;5;0;1;1;3;3;8;6;5;4;2;0,56509;1,04336;1;21;21;21;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;31;0;"";"";24;1;25;5;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;8174;219;10;46;0;3;3;0;1;2;54;1;1;1;0;1;2;2;1;2;1;1;2;2;1;1;2;9998;1;1;2;2;1;1;5;1;4;2;2;2;2;2;1;2;2;2;2;1;1;4;1;1;2;1;1;1;10;1;0;1;1;1;3;6;4;6;0;4;0;0;16;6;6;12;5;1;1,33653;0,90087;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;10;1;"";"";23;1;25;4;14;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0
3501;8195;220;8;9;59;2;5;0;1;2;70;1;1;1;0;2;2;2;2;1;2;1;1;1;1;1;2;1972;1;1;1;1;4;1;4;4;2;1;1;1;1;2;1;2;2;2;2;2;1;4;2;1;2;1;3;6;10;2;0;1;8996;8996;3;11;6;1;4;2;0;0;12;9;6;3;2;1;0,30308;0,74559;1;2;2;8996;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;17;0;"";"";23;1;25;4;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;8196;221;9;25;120;2;5;0;2;2;23;3;0;2;343;3;1;2;1;1;2;1;1;1;3;1;3;2023;1;1;3;2;1;1;2;4;1;1;1;1;1;1;1;1;1;2;2;3;1;4;1;1;4;1;1;98;97;0;0;0;0;0;3;7;5;2;1;7;0;0;14;5;1;12;5;2;0,71019;1,33895;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";23;1;25;4;13;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
